,CURROPER
49079,True
50518,True
55959,True
60190,True
53101,True
70854,True
51034,True
64914,True
76459,True
52895,True
50874,True
66768,True
51491,True
69936,True
67516,True
60673,True
70773,True
71978,True
74841,True
73177,True
50818,True
56559,True
63066,True
52838,True
74437,True
59950,True
55138,True
61167,True
48428,True
48245,True
65837,True
73433,True
48151,False
67437,True
54914,True
72100,True
70493,False
60361,True
78475,True
68710,True
77259,True
65422,True
61790,True
53925,True
67443,True
67411,True
48657,True
58324,True
62564,True
53990,True
76845,True
68270,True
64239,True
54849,True
51764,True
62705,True
67894,True
51443,True
66695,True
52816,True
52653,True
75982,True
70420,True
77346,True
48455,True
69990,True
76823,True
52829,True
74973,True
60888,True
50593,True
67658,True
73187,True
75497,True
75650,True
64454,True
71964,True
71944,True
55725,True
53656,True
50963,True
55976,True
69290,True
66866,True
62526,True
69759,True
63887,True
52790,True
72499,True
78421,True
57476,True
69122,True
48946,True
55523,True
76589,True
76559,True
63712,True
56619,True
72208,True
49386,True
57725,True
69442,True
68930,True
55156,True
61623,False
59539,True
49459,True
60514,True
70853,True
63300,True
58435,True
75372,True
53461,True
59440,True
59467,True
67747,True
70066,True
61032,True
71773,True
67927,False
74029,True
58513,True
71973,True
56671,True
57694,True
59346,True
69193,True
52709,True
58330,True
48816,False
68563,True
56678,True
62064,True
64285,True
66078,True
67761,True
49874,True
58638,True
58774,True
59621,True
60363,False
55361,True
71286,True
62373,True
48145,True
71023,True
75071,True
65840,True
59045,True
76627,True
61200,True
75360,False
65611,True
49188,False
78559,True
76091,True
63266,True
54954,True
51710,False
63246,True
63089,False
53061,True
49091,True
70357,True
57760,True
77029,True
57599,True
73865,True
48560,True
77244,True
61544,True
73399,True
74168,True
56515,True
63430,False
70591,True
58582,True
48299,True
73891,True
53020,True
67233,True
71087,True
70882,False
53634,True
51133,True
49136,True
73104,True
58157,True
55060,True
64345,True
78255,True
54333,True
49052,True
48625,True
68513,True
59861,True
60505,False
48090,True
75796,True
73105,True
57819,True
73602,True
54989,True
62903,True
67834,True
56561,True
77026,True
48190,True
60909,True
53967,True
60691,False
63747,True
69183,True
65430,True
47972,True
70963,True
64768,True
65498,True
74607,True
73002,True
50531,True
76668,True
75861,True
48859,True
75244,True
52254,True
50793,True
74369,True
60385,False
61977,True
70098,True
56927,True
57145,True
51002,True
68603,True
76031,True
53733,True
48729,True
64531,True
69706,True
52294,True
49007,True
74897,True
64983,True
65820,True
62504,True
68871,True
66122,True
75522,True
55474,True
73475,True
61541,True
57326,True
50491,True
78109,True
55520,True
72824,True
77865,True
73298,True
70454,True
69133,True
72036,True
61315,True
69093,True
57569,True
49259,True
71600,True
48811,True
63692,True
64217,True
73555,True
53404,True
66642,True
65645,True
70940,True
72612,True
52734,False
63227,True
65077,True
52752,True
62537,True
49056,True
64448,True
64227,True
63112,False
75526,True
66672,True
58328,True
77322,True
52454,True
65850,True
71201,True
73805,True
58086,True
66801,True
51584,True
66700,True
48766,False
47942,True
72068,True
78328,True
65139,True
73070,True
55544,True
72763,True
57261,True
62327,True
78499,True
67399,True
51461,True
70934,True
74076,True
52381,True
59872,True
49507,True
58396,True
54971,True
48440,True
76782,True
52053,True
66497,True
49308,True
52200,False
74704,True
48505,True
76815,True
63164,True
62383,True
68228,True
58393,True
77963,True
52405,True
54366,True
75524,True
62228,True
67402,True
65835,True
63802,True
64853,True
53677,True
75842,True
69579,False
55308,True
77915,True
70796,True
67755,True
66406,True
70393,True
66220,True
58314,True
74231,True
50832,True
63598,True
71167,False
64535,True
66202,True
60657,True
59704,True
49408,True
56456,True
54711,False
74552,True
73405,True
55614,True
53383,True
75374,True
76664,True
58669,False
78098,True
59981,True
75904,True
64823,True
74093,True
66402,True
78284,True
65546,False
67901,True
58672,True
53038,False
50359,True
61202,True
52062,True
63820,True
53873,False
66211,True
75070,True
59533,True
60286,True
60636,True
66006,True
63367,True
63310,True
78077,True
61946,True
56378,False
50579,True
66156,True
68562,True
52228,True
60819,True
78035,True
59272,True
53651,True
68964,True
59148,True
64582,True
58114,True
68861,True
58191,True
77669,True
51394,True
69955,True
59314,True
53578,True
54828,True
58697,True
71697,True
68938,False
77527,True
63905,True
59787,True
63941,True
74682,True
71654,True
76639,True
64029,True
69052,False
62329,True
49612,True
52031,True
75293,False
56603,False
59611,True
49575,True
57675,True
71916,True
52622,True
59078,True
59036,True
62037,True
65941,True
55816,True
67550,True
70761,True
73366,True
57441,True
60192,True
57381,True
51509,True
67230,True
74486,True
73277,True
61547,True
75235,True
67760,False
55334,True
55809,True
50571,False
50040,True
70379,False
74475,True
51196,True
50896,True
73230,True
51314,True
64577,True
56240,True
78469,True
49614,True
63575,True
64618,True
48186,True
75545,True
68936,True
67957,True
54573,True
49703,True
66563,True
54999,False
54612,True
78563,True
56549,True
71770,True
77609,True
57581,True
77371,True
62018,True
72150,True
50757,True
47988,True
60463,True
66317,True
65706,True
59829,True
70649,True
58730,True
77909,True
55180,True
55920,True
66674,True
72849,True
70566,True
65415,True
77187,True
61574,True
70448,True
77094,False
49637,True
65669,True
76616,True
68174,True
70228,True
57571,True
55918,True
52325,True
48360,True
66098,False
73724,True
62123,True
62307,True
68783,True
50330,True
48238,True
68540,True
56107,True
48884,False
76580,True
74630,True
66580,True
47951,True
66716,True
76049,True
58372,True
62164,True
75379,True
75337,True
57889,True
59771,True
72198,True
77896,True
48705,True
53585,True
54734,True
56176,True
50909,True
77889,True
61229,True
69872,True
78102,True
71834,True
53735,True
63984,True
72476,True
59596,True
55467,True
72667,True
56090,True
65545,True
66294,True
58796,True
59409,True
67906,True
49452,True
60289,True
54869,True
48883,True
77355,True
57824,True
55338,False
59068,True
52509,True
48426,True
72522,True
71512,True
61667,True
76099,True
69742,True
70206,True
68257,True
61264,True
65863,True
76486,True
68035,True
70955,True
61659,True
58813,True
54766,True
68435,True
67111,True
65366,True
74010,True
60623,False
75987,True
53222,True
48476,True
65225,True
70010,True
59171,True
55347,True
48215,True
67935,True
67506,True
64288,True
78174,True
51803,True
55737,True
74015,True
60028,True
52881,False
77387,True
72211,True
76513,True
56362,True
66297,True
76527,True
58763,True
64971,True
50023,True
49456,True
65628,True
77837,True
53628,True
57628,True
67404,True
50145,True
48331,True
49027,True
50086,True
56554,True
60745,True
58814,True
74009,True
62255,True
63819,True
49439,True
65537,True
50617,True
54719,False
70373,True
72731,True
69430,True
78279,True
75521,True
61593,True
64284,True
69672,True
75469,True
60450,True
66472,True
57657,True
50828,True
56108,True
69746,True
67279,True
72182,True
68682,True
71404,True
48320,True
50598,False
65384,True
67154,True
56134,True
59710,True
69792,True
64575,True
62076,True
74118,True
53320,True
54460,True
48289,True
66838,True
64868,True
72141,True
62596,True
75180,True
56938,True
71896,True
48895,False
49839,True
58603,True
59081,True
64524,True
65493,True
61469,True
48275,True
56321,True
70346,False
63882,True
68013,True
63078,True
76761,True
65833,True
60423,False
73668,True
48351,True
61987,True
71027,True
52011,True
55053,True
75043,True
51251,True
72289,True
55004,True
51728,True
60732,True
50090,True
54613,True
52268,True
78346,True
57972,True
67380,True
67670,True
50439,True
78286,True
50945,True
51600,True
56328,True
71096,True
78518,True
55947,True
50785,True
62581,False
52741,False
51833,True
73214,True
74995,True
69952,True
57714,True
54617,True
62768,True
51426,True
61992,True
59206,True
77723,False
77243,True
68519,True
51439,True
57440,False
62003,True
74741,True
74838,True
66190,True
49964,True
63719,True
54475,True
75378,True
48217,True
76780,True
67655,True
73148,True
74123,True
49140,True
48882,True
65922,True
66719,True
62303,True
51836,True
68754,False
56485,True
54130,False
71744,True
48541,True
53206,True
63699,True
61427,True
51231,True
52956,True
52496,True
52457,True
59200,True
72132,True
55620,True
67048,True
54846,True
71528,True
70838,True
53143,True
55128,True
64277,True
70727,True
75729,True
74063,True
51603,True
68968,True
56707,True
58183,True
48813,True
51679,True
66585,True
60263,True
66199,True
77314,True
74547,True
54861,True
60920,False
58044,True
76435,False
58217,True
62319,True
75122,True
69657,True
72133,True
76990,True
61956,True
71434,True
65920,True
73431,True
54490,True
70243,True
75572,True
74383,True
76467,True
50119,True
50113,True
77705,True
64548,True
71777,True
69286,False
73595,True
53014,True
55919,True
61843,True
58580,True
55803,True
61941,False
58202,True
74490,True
57926,True
71526,True
55207,True
52972,True
52704,True
50087,True
75279,True
69922,True
48878,True
57729,True
65464,True
60055,True
48753,True
69644,True
58717,True
69373,True
66483,True
70248,True
58453,True
51713,True
62507,False
50725,True
49269,True
67078,False
50343,True
54932,False
77762,True
75457,True
62396,True
60223,True
50880,True
52415,True
52431,True
76509,True
72086,True
76734,True
72081,True
52224,True
71063,True
56874,False
51591,True
61172,True
55952,True
67642,True
57887,True
58019,True
59116,True
74649,True
71805,True
70321,True
76997,True
57493,True
68802,False
69810,True
65030,True
69719,True
53916,True
50855,True
78214,True
58058,True
53550,True
75712,True
49164,True
65753,True
49931,True
65499,True
50633,True
50627,True
63539,True
56989,True
69109,True
70395,True
71961,True
55179,False
60626,True
74136,True
59733,True
67403,True
72553,True
77694,True
52756,True
61824,False
74056,True
50718,True
70817,True
69005,True
59998,True
69635,True
70676,True
52639,True
52066,True
68261,False
60234,True
49511,True
62119,True
61890,True
51594,True
67204,True
62292,True
70929,True
68529,True
68976,True
64727,True
59238,True
56631,True
58101,True
68138,True
69350,True
69571,True
55582,True
64176,True
72124,True
49041,True
62510,True
66302,True
66781,False
76492,True
59401,True
63864,True
66143,True
49972,True
67820,True
72048,True
61224,True
71888,True
52043,True
73720,True
73962,True
62985,True
50492,True
69229,True
56729,True
51767,False
72557,True
47933,True
74488,True
70524,False
77192,True
71008,True
76129,True
48312,True
48798,True
71710,True
61870,True
57783,True
69852,False
77852,True
75089,True
70627,True
50150,True
66964,True
70199,True
71721,True
48568,True
61273,True
73472,True
49485,False
69888,True
53786,False
60947,True
48393,True
68165,False
56682,True
58679,True
68820,True
64925,True
78474,True
66384,True
62213,True
62430,True
62055,True
74424,True
54057,True
75485,True
55630,True
59746,True
51427,True
74340,True
75137,True
77924,True
53911,True
52290,True
62198,True
77744,True
68092,True
60569,True
63319,True
58654,True
60840,True
55699,True
73492,True
63730,True
64901,True
54733,True
64193,True
59055,True
49659,True
57372,True
77194,True
56571,True
63733,True
65826,True
73347,True
76894,True
76443,True
69646,True
54739,True
53684,True
58810,True
61771,True
59390,True
60497,True
62618,True
53478,True
55557,True
48953,True
72184,True
75680,True
69080,True
63223,True
68194,True
49795,False
70662,True
74727,True
62038,False
49328,True
51176,True
58702,False
65331,False
63396,True
50891,True
54526,False
77007,True
73751,True
63347,True
55041,False
64551,True
55948,True
60565,True
68551,True
77453,True
78241,True
56144,True
54148,True
65461,True
68162,True
71764,True
51887,True
73069,True
63809,True
75822,True
69892,True
50260,False
56808,True
73840,True
78213,True
67451,True
56405,True
54355,False
59839,True
55905,True
71870,True
74375,True
70197,True
73218,True
64869,True
57236,True
58902,True
66460,True
71009,True
76160,True
73735,True
68998,False
58766,True
73572,False
50542,True
77198,True
65156,True
48418,True
52067,True
73359,True
74259,True
71326,True
60965,True
74618,True
52701,True
62414,True
56687,True
77115,True
67455,True
62435,True
58211,True
60721,True
63870,True
72624,True
72080,True
73562,True
61170,False
74732,True
57091,True
61510,True
64737,True
73180,True
70592,True
57644,True
76572,True
51981,True
66802,True
60802,True
59574,True
76411,False
55142,True
61892,True
77368,True
73267,True
70292,True
53631,True
72189,True
51882,True
60844,True
76913,True
69883,True
75172,True
64442,True
49258,True
64038,True
63560,True
61511,True
71185,True
59228,True
60003,False
48244,True
70889,True
73068,True
54521,True
50591,True
68137,True
66463,True
54818,True
68805,False
68440,True
58558,True
65318,True
73227,True
55247,True
71893,True
53575,False
48700,True
58321,True
50821,True
57129,True
54944,True
51660,True
57538,True
55459,True
55332,True
50966,True
58946,True
65034,True
70129,False
59683,True
71398,True
64002,True
68744,False
73466,True
54751,True
73605,True
60562,True
65402,True
48802,True
58133,True
53521,True
51548,True
77245,True
73736,True
77930,False
78160,True
61085,True
69941,True
72892,True
53858,True
60041,True
49398,True
56036,True
71343,True
55664,True
58160,True
76195,True
63683,True
69824,False
57665,True
69250,True
77483,True
49911,True
61088,True
76502,True
62922,True
66855,True
72235,True
76805,True
77710,True
49643,True
59796,True
48200,True
59050,True
66710,True
77725,True
56088,True
61434,True
50164,True
74681,True
78097,True
66574,True
76204,True
58484,True
48458,True
65593,True
59436,True
78350,True
52193,True
51993,True
58806,True
49719,True
61881,True
61658,True
57535,True
77673,True
48579,True
76833,True
60275,True
51436,True
47958,True
77521,True
62679,True
70932,True
69365,True
76911,True
76560,True
72940,True
58064,True
54126,False
60845,True
64419,True
59474,True
53830,True
51804,True
51224,True
65079,True
75336,True
54731,True
63008,False
68580,False
77268,True
57669,True
72735,True
70787,True
50506,True
66861,True
67366,True
77364,True
61325,True
70511,True
71881,True
72330,True
60419,True
54361,True
67008,True
78483,True
60425,False
61828,False
54035,True
76488,True
71919,True
54503,False
73471,True
64993,True
54928,False
68255,True
69311,True
53900,True
58779,True
54402,True
64776,True
68341,False
68301,True
78540,True
74948,True
50607,True
71473,True
77225,True
65983,True
54080,False
59360,True
77061,True
71107,True
51557,True
52714,True
60208,True
56086,True
70960,True
70083,True
68054,False
52515,True
76923,True
70559,True
56544,True
74455,True
49525,True
73845,True
49783,True
53767,True
71672,True
66326,True
72956,True
72794,True
63248,True
48218,True
67272,True
77280,True
60185,True
69205,True
58002,True
67346,True
62681,True
49721,True
73523,True
52727,True
58404,True
52137,True
57271,True
53944,True
77249,True
49076,True
51824,True
71264,True
70351,True
74833,True
68348,True
62549,True
54994,True
75108,True
78375,True
72471,True
63957,True
67657,True
60150,True
63482,True
65616,True
78227,True
59425,True
49667,True
51140,True
69010,True
70065,True
71159,True
50129,True
73688,True
63182,True
53611,True
75015,True
75192,True
48497,True
62579,False
54892,True
66594,True
51750,True
73097,True
58267,False
76710,True
58989,True
74767,True
54679,True
59863,True
61252,True
70772,True
75101,True
64660,True
65940,True
48855,True
67714,False
61124,True
78060,True
54541,False
50887,True
58468,False
73364,True
56548,True
60729,True
77920,True
68211,True
52063,True
66201,True
67460,True
63987,True
77799,True
64585,True
74694,True
61355,True
53664,False
52742,True
59004,True
57961,True
57488,True
65772,True
53176,True
64314,True
58801,True
62032,True
69932,True
72848,True
53819,True
72247,True
76284,True
75599,True
64516,True
61309,True
77682,True
53969,True
62623,True
75213,True
63406,True
56828,True
65244,True
67505,True
57061,True
64942,True
76947,True
67258,True
73229,True
78151,True
74048,True
55765,True
57166,True
63494,True
61476,True
62602,True
52512,True
57169,True
74544,True
54823,False
48441,True
76399,True
69192,True
63109,True
63326,True
72470,True
70315,True
51497,True
57011,True
75673,True
61408,True
59624,True
68285,True
73514,True
74229,True
77820,True
51657,True
49195,False
52667,False
64798,True
68767,False
72250,True
75826,True
47975,True
50516,True
74503,True
56169,True
51992,True
76234,False
48374,True
74724,True
52688,True
62601,True
68298,True
50184,True
55953,True
70920,True
48207,True
69415,True
55384,True
49979,True
60392,True
57251,True
53593,True
64628,True
55465,True
52142,True
58593,True
58768,False
73272,True
65372,True
68885,True
78263,True
77229,True
53280,True
67951,True
51853,True
55938,True
65615,True
64960,True
70765,True
53977,True
48118,True
48417,True
74962,True
51290,True
51032,True
51151,True
71057,True
50104,True
58539,True
75895,True
75272,False
59073,True
48623,True
66902,True
55991,True
68377,True
64512,True
66925,True
59879,True
52085,True
73464,True
61342,False
74700,True
70338,True
63333,True
67536,True
68899,True
58614,True
54197,False
48261,True
52297,True
72537,True
62279,False
60389,True
67481,True
56586,True
77697,True
72431,True
52913,True
59330,True
53500,True
59264,True
64950,True
53034,True
73854,True
56268,True
66740,True
77630,True
59706,True
48317,True
60773,True
69227,True
51706,True
76000,True
66102,True
61645,True
61299,True
78341,True
52103,True
48225,True
58226,True
64192,True
72793,True
73899,True
53390,True
64587,False
66678,True
70664,True
54101,False
70018,True
54624,True
49856,True
69562,True
51014,True
50797,True
53162,False
54097,False
77114,True
66605,True
73241,True
66251,True
58809,True
74718,True
66667,True
55864,True
49127,True
67134,True
69139,True
58388,True
66119,True
70994,True
76495,True
58344,True
61473,False
76699,True
70090,True
60879,True
65552,True
73581,True
53702,True
52136,True
62961,True
51374,True
77918,True
61859,True
71596,True
52069,True
63137,True
68166,True
49064,True
59207,False
69906,True
73852,False
59591,True
66775,True
78574,True
74002,True
53231,True
69089,True
64751,True
51103,True
55925,True
49065,True
76856,True
77564,True
59416,True
67017,True
54313,True
56248,True
55612,True
58317,True
58135,True
75062,True
76056,True
57065,True
50786,True
64209,True
78438,True
68670,True
67304,True
77505,True
68146,False
64517,False
76743,True
67224,True
73005,True
58615,True
54860,True
73341,True
77992,True
75607,True
68772,True
72968,True
71064,True
68321,False
54820,True
73657,True
48355,True
69532,True
70936,True
50142,True
68216,False
59906,True
54098,False
60284,True
77906,True
66723,True
78549,True
67265,True
53385,True
51681,True
71065,True
64633,True
57612,True
72813,True
49731,True
53406,True
48913,True
60619,False
74373,True
62224,True
76179,True
52936,False
56728,True
60301,True
52057,True
74612,True
70707,True
59122,True
65117,True
48040,True
72350,True
58964,True
78143,True
57746,True
68420,True
63894,True
73028,True
54007,False
70786,True
71376,True
63540,True
65588,True
70775,True
53214,False
61975,True
68275,True
70143,True
59740,True
52008,True
77605,True
70043,True
75075,True
59402,True
54843,False
77270,True
68833,False
70993,True
67092,False
52580,True
48807,True
59121,True
54473,True
73082,True
48914,True
56732,True
57983,True
48689,True
57132,True
76652,True
61990,True
50228,True
61993,True
56121,True
65014,True
70710,True
65823,True
64302,True
57695,False
50244,True
68625,True
61074,True
59118,True
48873,True
51370,True
60326,True
61563,True
56455,True
51683,True
63652,True
74875,True
48442,True
63341,True
48341,True
55170,False
63173,True
73189,True
68126,False
62311,False
77135,True
57676,True
56572,True
56672,True
57382,True
58930,True
57790,True
52808,True
64082,True
65897,True
74533,True
48951,True
54357,False
51860,True
65313,True
78553,True
57981,True
54107,True
60071,False
59372,True
59835,True
69039,False
56271,True
76307,True
65450,True
75404,False
71604,True
67833,True
58069,True
67686,False
60349,True
52948,True
70695,True
54216,True
72841,False
48478,True
76119,True
63859,True
60416,True
69029,True
57086,True
56380,True
54431,True
57808,True
74560,True
68492,True
62769,True
74269,True
65071,True
50631,True
76837,True
56076,True
78477,True
58794,True
49229,True
64272,True
65221,True
54403,True
62936,True
56059,True
64105,True
76423,True
65714,True
60004,True
55913,True
74883,True
65068,True
53570,True
61490,False
66615,True
49768,True
59195,True
53131,True
60537,True
66322,True
65173,True
70923,True
68148,True
75396,True
49953,True
62425,True
51402,True
60390,True
49442,True
50804,True
72571,True
74669,True
56913,True
54868,True
69466,True
59833,True
72462,True
57751,True
59433,True
71929,True
52327,True
53777,True
72236,True
50670,True
49261,True
57327,True
72660,True
58802,True
52765,True
62330,True
73249,True
70768,True
60995,True
74760,True
71076,True
51593,True
59322,True
68311,True
71118,True
56445,True
49854,True
62428,True
74830,True
77406,True
67548,True
74623,True
63410,True
68430,True
71668,True
62964,True
54608,True
73768,True
74516,True
67127,True
50844,True
64290,True
50049,False
49714,True
70839,True
52789,True
51952,True
49653,False
61171,True
54087,True
71520,True
56348,True
72951,False
48099,True
62203,True
75159,True
66836,True
50025,True
62317,True
48141,True
53017,True
54278,True
68517,False
55242,True
64374,True
58829,True
53161,False
73949,True
50597,True
60444,False
60944,True
72118,True
68824,True
60895,True
67294,True
55213,True
55755,True
74020,True
65787,True
48061,True
65100,True
77177,True
50713,True
48812,True
75808,True
70969,True
68374,True
54318,False
53107,True
54955,True
73263,True
73930,True
66218,True
55456,True
60373,True
49537,True
51956,True
59203,True
53069,True
67176,True
54129,False
67243,True
78458,True
53835,True
52591,True
66973,True
65975,True
70038,True
75986,True
52674,True
66992,True
53145,True
55003,True
53708,True
57867,True
54037,False
57248,True
48840,True
62290,True
55783,True
75510,True
49871,True
71936,True
58534,True
54884,False
52175,True
57018,True
49099,True
76254,True
72680,True
67235,True
61253,True
48998,True
60517,True
53713,True
54455,True
55531,True
71826,True
69595,True
66061,True
65314,True
61866,True
61813,False
75934,True
60009,True
58777,True
57485,True
59450,True
75182,True
71094,True
65963,True
58424,True
75063,True
70521,True
73787,True
70218,True
62682,True
57391,True
78473,True
70387,True
61177,True
66636,True
65009,True
70546,True
67227,True
73439,True
60430,True
51348,True
76643,True
62362,True
66037,True
67832,False
78061,True
57463,True
61337,True
60957,True
50445,True
71061,True
55536,True
56810,True
61694,True
56967,True
75267,True
68656,True
73299,True
72807,True
67002,True
56175,False
66285,True
62336,True
61027,True
64449,True
54763,True
62036,True
67635,True
55972,True
75248,True
52862,True
57514,True
57902,True
52210,False
60574,True
54136,False
77416,True
56274,True
51673,True
50678,True
49571,True
62035,True
68207,True
76893,True
64245,True
48572,True
55417,False
72886,True
57603,True
72941,True
67325,True
48300,True
61217,True
75356,True
60478,True
66045,True
74523,True
61788,True
70160,True
55391,True
66025,True
63536,True
72975,True
63180,True
58247,True
73474,True
48379,True
63946,True
69318,False
53788,True
76070,True
78191,True
78424,True
73929,True
57987,True
47981,True
72594,True
58074,True
55933,True
67931,True
49586,True
76702,True
57693,True
59551,True
68787,True
77699,True
60527,False
68229,True
50151,True
72649,True
55355,True
71518,True
70583,True
54498,True
74481,True
66312,True
73816,True
61098,True
63103,True
58552,True
51885,True
48886,True
70858,True
54965,False
68616,True
76116,True
64188,True
60956,True
69767,True
64395,True
55499,True
52144,True
56477,True
60950,False
68470,True
64142,True
76292,True
66243,True
57859,True
69272,True
71769,True
69241,True
53569,True
71339,True
48143,True
60589,True
55194,True
58689,True
69048,True
61508,True
59924,False
70818,True
61611,True
61733,True
66137,True
61821,True
58839,True
57689,True
63297,True
56105,True
77668,True
74184,True
57072,False
67776,True
75756,False
63376,True
71195,True
64600,True
69276,True
53267,True
64368,True
56719,True
67010,True
49519,True
67155,True
70063,True
74726,True
62199,True
69371,True
55900,True
69900,True
53663,True
69689,True
65535,True
53935,True
68178,True
54344,True
78303,False
57480,True
72200,True
51146,True
54124,False
70671,True
70873,True
72433,True
76330,True
72263,True
70959,True
67097,True
52207,True
55152,True
50780,True
51975,True
61621,True
71900,True
61601,True
48169,True
56566,True
75141,True
55853,True
74690,True
65429,True
70533,True
74554,True
54085,True
58104,True
59366,True
52130,True
66776,True
62323,True
49958,True
67561,False
49737,True
74073,True
76614,False
78515,False
64015,True
63669,True
50442,True
68398,True
65664,True
58653,True
59614,True
78388,False
74197,True
59136,True
53838,True
58158,True
68186,False
61067,True
66692,True
70468,True
71616,False
59738,True
76165,True
72435,True
62764,True
53557,False
59313,True
52592,True
58798,True
68629,False
50974,True
57574,True
64452,True
64800,True
62274,True
57196,True
78186,True
60074,True
49448,True
62328,True
57460,True
61446,True
59434,True
67374,True
52166,True
68675,True
62958,True
73615,True
78349,False
73846,True
68107,True
77948,True
58737,True
63995,True
50443,True
63757,True
77443,False
52625,True
71590,True
74947,True
55192,True
63674,True
65980,True
64332,True
77049,True
62070,True
72579,True
72729,True
54055,True
73064,True
59021,True
76036,False
78489,True
71753,True
59269,True
64418,True
75735,True
54953,True
65396,True
56846,True
70495,True
69111,True
56247,True
59158,True
58003,True
66917,True
49992,False
66767,True
72971,True
77292,False
56473,True
48247,True
49134,True
60246,True
61450,True
65701,True
70434,True
52378,True
66021,True
70869,True
50668,False
78528,True
72859,True
55494,True
60830,True
52218,True
48230,True
67742,True
55894,True
75050,True
66306,True
73959,True
77296,True
54576,True
71926,True
53512,False
72137,True
69210,True
56852,True
54064,True
58870,True
66894,True
59367,True
75183,True
60793,True
57507,True
59625,True
54388,True
59628,True
71046,True
58542,True
59291,True
57260,True
75539,True
61620,False
70471,True
53725,False
55348,True
52661,True
48192,True
61443,False
54212,True
51474,True
68647,True
67724,True
68000,True
60524,True
66015,True
74674,True
56771,True
73578,True
61372,False
65710,True
53078,False
76789,True
51563,True
72102,True
51590,True
49334,True
52317,True
48494,True
75894,True
61257,False
69203,True
48079,True
51260,True
75838,True
52926,True
48565,True
62741,True
68140,True
76334,True
59842,True
56621,True
74246,True
76692,True
54261,False
71797,True
56412,True
71272,True
58550,True
67207,True
63620,True
66546,True
54090,True
73270,True
70492,True
70612,True
67222,True
69531,True
65323,True
53449,True
62817,True
73307,True
63187,True
76277,True
50236,True
73813,True
71995,True
73122,True
76656,True
76995,True
72481,True
76265,True
76389,True
77311,True
66620,True
61023,True
48362,True
48339,True
64647,True
59431,True
76478,True
77441,True
50233,True
75556,True
69505,True
65209,True
48009,True
65998,True
51671,True
59963,True
49896,True
55943,True
77572,True
73375,True
77464,True
51702,True
74470,True
60033,False
61604,True
71395,True
77876,True
52184,True
58756,True
56155,True
50357,True
77950,True
74088,True
67442,True
49055,True
76536,True
49968,True
64084,True
66772,False
72414,True
75774,True
54111,False
76733,True
52243,True
65011,True
59082,True
70016,True
65397,True
77186,True
66817,True
77807,False
50522,False
50822,True
57839,True
70258,True
63145,True
67120,True
60237,True
77982,False
75498,True
72676,True
59739,True
72917,True
70801,False
74338,True
74021,True
65080,True
70777,False
76361,True
72706,True
70391,True
74600,True
58605,True
61300,True
58322,True
59595,True
52992,True
61603,True
64010,True
55423,True
72838,True
66477,True
56417,True
71416,True
74633,True
60139,True
56751,True
68749,True
64387,True
74419,True
62181,True
66807,True
77190,True
57399,True
63673,True
48043,True
54477,True
54240,True
74628,True
50480,True
49938,True
69636,True
53687,True
77451,True
58218,True
60116,True
66188,True
64808,True
54760,True
49112,True
71917,True
55860,True
50296,True
51669,True
57104,True
69875,True
67863,True
75432,True
65790,True
48741,True
47955,True
58138,True
73967,True
60559,True
71523,True
71060,True
60877,True
57585,True
73434,True
55995,True
50053,True
59784,True
60605,True
51522,True
60464,True
49282,True
58565,True
64150,True
70509,True
68835,True
52782,True
59449,True
68234,True
53829,True
65973,True
57211,True
51065,True
60151,True
70219,True
65142,True
65027,False
68342,True
65136,True
49311,True
62838,True
59526,True
55303,True
56184,True
74502,True
64287,True
78393,True
62713,True
54925,False
53689,True
75512,True
50325,False
62441,False
68290,False
77006,True
66256,True
58741,False
65782,True
49241,False
63115,True
75633,True
74806,True
61809,True
78040,True
63777,True
54729,False
77991,True
66979,True
73699,True
60128,True
56924,True
55759,False
69166,True
72567,True
75315,True
61010,True
59971,True
56311,True
77146,True
71402,True
70172,True
54786,True
74636,True
70031,True
53304,True
55065,True
64096,True
53489,True
56283,True
65413,True
78119,False
50002,True
50560,True
58835,True
65668,True
76391,True
71699,True
77466,True
65758,True
75452,True
56066,True
73333,True
61326,True
73624,True
51911,True
64055,True
73291,True
61457,True
60065,True
58984,True
66631,True
68704,True
60540,True
78054,True
61696,True
76610,False
76714,True
58282,True
65709,True
55665,True
65652,True
50871,True
54758,False
58704,False
71045,True
49592,True
67298,True
55408,True
57231,True
72051,True
65025,True
50956,True
74215,True
50324,True
52546,False
65477,True
54969,True
57731,True
61103,False
70877,True
61905,True
75034,True
55870,True
59163,True
61334,True
54851,True
69763,True
54722,True
75232,True
61902,False
69997,True
77166,True
57554,True
62954,True
49068,True
78188,True
67236,True
58188,True
64497,True
69249,True
64068,True
48879,True
48776,True
62688,True
60642,False
68604,False
71629,True
61945,True
58266,True
72894,True
48910,True
62174,False
52698,True
72442,True
52686,False
66933,True
64632,True
66789,True
60489,True
55120,True
69678,True
74868,True
75805,True
54682,True
62006,True
72312,True
63596,True
62365,True
63149,True
72865,True
51339,False
77434,True
71845,True
77506,True
53340,True
49858,True
59154,True
74193,True
73650,True
63720,True
57436,True
53115,True
74971,True
50729,True
71353,True
68141,True
66266,True
70548,True
74752,True
57521,True
53806,True
61385,True
49088,True
71243,True
70380,True
78171,True
72767,True
60634,True
67293,True
55246,True
78177,True
49985,True
67132,True
52485,False
54017,True
57400,True
74702,True
76586,True
69225,False
52919,True
55457,True
72418,True
